Metai;Data;Vieta;Visi_ivykiai;Del_neblaiviu_vairuotoju_kaltes;Suzeistieji;Zuvusieji
2009;2009M08;Kaisiadoriu r. sav.;4;2;4;0
2009;2009M08;Kauno m. sav.;47;1;52;1
2009;2009M08;Kauno r. sav.;6;0;9;0
2009;2009M08;Kedainiu r. sav.;6;1;5;1
2009;2009M08;Prienu r. sav.;6;0;6;0
2009;2009M08;Raseiniu r. sav.;6;0;5;2
2009;2009M08;Klaipedos apskritis;41;3;44;4
2009;2009M08;Klaipedos m. sav.;20;0;22;0
2009;2009M08;Klaipedos r. sav.;7;2;9;0
2009;2009M08;Kretingos r. sav.;6;0;6;3
2009;2009M08;Neringos sav.;0;0;0;0
2009;2009M08;Palangos m. sav.;2;0;2;0
2009;2009M08;Skuodo r. sav.;2;1;1;1
2009;2009M08;silutes r. sav.;4;0;4;0
2009;2009M08;Marijampoles apskritis;33;0;40;5
2009;2009M08;Kalvarijos sav.;4;0;3;1
2009;2009M08;Kazlu Rudos sav.;2;0;2;0
2009;2009M08;Marijampoles sav.;10;0;9;2
2009;2009M08;Marijampoles r. sav.;0;0;0;0
2009;2009M08;sakiu r. sav.;8;0;16;0
2009;2009M08;Vilkaviskio r. sav.;9;0;10;2
2009;2009M08;Panevezio apskritis;38;1;42;4
2009;2009M08;Birzu r. sav.;4;0;10;0
2009;2009M08;Kupiskio r. sav.;3;0;2;1
2009;2009M08;Panevezio m. sav.;16;1;16;1
2009;2009M08;Panevezio r. sav.;7;0;8;0
2009;2009M08;Pasvalio r. sav.;2;0;1;1
2009;2009M08;Rokiskio r. sav.;6;0;5;1
2009;2009M08;siauliu apskritis;54;4;54;8
2009;2009M08;Akmenes r. sav.;4;0;4;0
2009;2009M08;Joniskio r. sav.;2;0;1;3
2009;2009M08;Kelmes r. sav.;4;0;3;1
2009;2009M08;Pakruojo r. sav.;6;0;7;1
2009;2009M08;Radviliskio r. sav.;5;1;6;0
2009;2009M08;Siauliu m. sav.;22;2;24;0
2009;2009M08;siauliu r. sav.;11;1;9;3
2009;2009M08;Taurages apskritis;14;3;17;2
2009;2009M08;Jurbarko r. sav.;5;0;6;0
2009;2009M08;Pagegiu sav.;3;0;4;0
2009;2009M08;silales r. sav.;3;2;2;1
2009;2009M08;Taurages r. sav.;3;1;5;1
2009;2009M08;Telsiu apskritis;12;2;14;1
2009;2009M08;Mazeikiu r. sav.;1;1;1;0
2009;2009M08;Plunges r. sav.;3;0;3;0
2009;2009M08;Rietavo sav.;1;0;0;1
2009;2009M08;Telsiu r. sav.;7;1;10;0
2009;2009M08;Utenos apskritis;13;2;16;2
2009;2009M08;Anyksciu r. sav.;3;0;5;0
2009;2009M08;Ignalinos r. sav.;0;0;0;0
2009;2009M08;Moletu r. sav.;4;0;4;1
2009;2009M08;Utenos r. sav.;3;1;4;1
2009;2009M08;Visagino sav.;0;0;0;0
2009;2009M08;Zarasu r. sav.;3;1;3;0
2009;2009M08;Vilniaus apskritis;45;6;57;2
2009;2009M08;Elektrenu sav.;2;1;3;0
2009;2009M08;salcininku r. sav.;5;0;4;1
2009;2009M08;sirvintu r. sav.;2;1;2;0
2009;2009M08;svencioniu r. sav.;1;0;1;0
2009;2009M08;Traku r. sav.;6;1;11;1
2009;2009M08;Ukmerges r. sav.;4;0;4;0
2009;2009M08;Vilniaus m. sav.;22;2;27;0
2009;2009M08;Vilniaus r. sav.;3;1;5;0
2009;2009M09;Lietuvos Respublika;337;32;390;31
2009;2009M09;Alytaus apskritis;13;0;19;1
2009;2009M09;Alytaus m. sav.;1;0;1;0
2009;2009M09;Alytaus r. sav.;4;0;5;1
2009;2009M09;Druskininku sav.;1;0;1;0
2009;2009M09;Lazdiju r. sav.;3;0;5;0
2009;2009M09;Varenos r. sav.;4;0;7;0
2009;2009M09;Kauno apskritis;84;5;116;6
2009;2009M09;Birstono sav.;0;0;0;0
2009;2009M09;Jonavos r. sav.;14;2;19;0
2009;2009M09;Kaisiadoriu r. sav.;4;0;8;0
2009;2009M09;Kauno m. sav.;50;2;65;3
2009;2009M09;Kauno r. sav.;10;0;16;1
2009;2009M09;Kedainiu r. sav.;2;1;2;2
2009;2009M09;Prienu r. sav.;1;0;2;0
2009;2009M09;Raseiniu r. sav.;3;0;4;0
2009;2009M09;Klaipedos apskritis;54;5;54;8
2009;2009M09;Klaipedos m. sav.;30;3;32;1
2009;2009M09;Klaipedos r. sav.;11;2;9;4
2009;2009M09;Kretingos r. sav.;3;0;2;1
2009;2009M09;Neringos sav.;0;0;0;0
2009;2009M09;Palangos m. sav.;2;0;3;0
2009;2009M09;Skuodo r. sav.;1;0;1;0
2009;2009M09;silutes r. sav.;7;0;7;2
2009;2009M09;Marijampoles apskritis;23;2;23;1
2009;2009M09;Kalvarijos sav.;2;0;1;1
2009;2009M09;Kazlu Rudos sav.;2;1;2;0
2009;2009M09;Marijampoles sav.;9;0;9;0
2009;2009M09;Marijampoles r. sav.;0;0;0;0
2009;2009M09;sakiu r. sav.;1;0;1;0
2009;2009M09;Vilkaviskio r. sav.;9;1;10;0
2009;2009M09;Panevezio apskritis;33;4;36;3
2009;2009M09;Birzu r. sav.;1;1;0;1
2009;2009M09;Kupiskio r. sav.;3;1;5;0
2009;2009M09;Panevezio m. sav.;14;2;15;0
2009;2009M09;Panevezio r. sav.;4;0;4;2
2009;2009M09;Pasvalio r. sav.;3;0;3;0
2009;2009M09;Rokiskio r. sav.;8;0;9;0
2009;2009M09;siauliu apskritis;32;2;35;2
2009;2009M09;Akmenes r. sav.;1;0;2;0
2009;2009M09;Joniskio r. sav.;4;1;4;1
2009;2009M09;Kelmes r. sav.;1;0;1;0
2009;2009M09;Pakruojo r. sav.;2;0;2;0
2009;2009M09;Radviliskio r. sav.;3;0;4;0
2009;2009M09;Siauliu m. sav.;13;0;13;1
2009;2009M09;siauliu r. sav.;8;1;9;0
2009;2009M09;Taurages apskritis;11;0;11;1
2009;2009M09;Jurbarko r. sav.;2;0;2;0
2009;2009M09;Pagegiu sav.;0;0;0;0
2009;2009M09;silales r. sav.;5;0;5;1
2009;2009M09;Taurages r. sav.;4;0;4;0
2009;2009M09;Telsiu apskritis;12;3;12;2
2009;2009M09;Mazeikiu r. sav.;3;0;2;1
2009;2009M09;Plunges r. sav.;2;1;3;0
2009;2009M09;Rietavo sav.;1;0;1;0
2009;2009M09;Telsiu r. sav.;6;2;6;1
2009;2009M09;Utenos apskritis;10;4;10;2
2009;2009M09;Anyksciu r. sav.;2;0;2;0
2009;2009M09;Ignalinos r. sav.;1;1;1;0
2009;2009M09;Moletu r. sav.;2;2;2;0
2009;2009M09;Utenos r. sav.;3;1;4;1
2009;2009M09;Visagino sav.;1;0;1;0
2009;2009M09;Zarasu r. sav.;1;0;0;1
2009;2009M09;Vilniaus apskritis;65;7;74;5
2009;2009M09;Elektrenu sav.;0;0;0;0
2009;2009M09;salcininku r. sav.;3;0;5;0
2009;2009M09;sirvintu r. sav.;2;0;2;0
2009;2009M09;svencioniu r. sav.;1;0;1;0
2009;2009M09;Traku r. sav.;3;0;6;0
2009;2009M09;Ukmerges r. sav.;8;1;10;2
2009;2009M09;Vilniaus m. sav.;43;5;46;1
2009;2009M09;Vilniaus r. sav.;5;1;4;2
2009;2009M10;Lietuvos Respublika;362;28;445;39
2009;2009M10;Alytaus apskritis;22;3;28;6
2009;2009M10;Alytaus m. sav.;8;1;9;0
2009;2009M10;Alytaus r. sav.;2;0;1;1
2009;2009M10;Druskininku sav.;2;0;1;1
2009;2009M10;Lazdiju r. sav.;5;2;6;2
2009;2009M10;Varenos r. sav.;5;0;11;2
2009;2009M10;Kauno apskritis;105;6;130;10
2009;2009M10;Birstono sav.;0;0;0;0
2009;2009M10;Jonavos r. sav.;9;0;9;2
2009;2009M10;Kaisiadoriu r. sav.;6;0;10;0
2009;2009M10;Kauno m. sav.;64;1;71;2
2009;2009M10;Kauno r. sav.;17;1;23;4
2009;2009M10;Kedainiu r. sav.;1;0;1;0
2009;2009M10;Prienu r. sav.;4;2;6;2
2009;2009M10;Raseiniu r. sav.;4;2;10;0
2009;2009M10;Klaipedos apskritis;44;1;52;6
2009;2009M10;Klaipedos m. sav.;22;0;30;1
2009;2009M10;Klaipedos r. sav.;4;0;4;0
2009;2009M10;Kretingos r. sav.;6;0;6;0
2009;2009M10;Neringos sav.;0;0;0;0
2009;2009M10;Palangos m. sav.;2;0;1;1
2009;2009M10;Skuodo r. sav.;1;1;2;0
2009;2009M10;silutes r. sav.;9;0;9;4
2009;2009M10;Marijampoles apskritis;21;2;30;1
2009;2009M10;Kalvarijos sav.;1;0;1;0
2009;2009M10;Kazlu Rudos sav.;4;1;11;0
2009;2009M10;Marijampoles sav.;9;0;10;0
2009;2009M10;Marijampoles r. sav.;0;0;0;0
2009;2009M10;sakiu r. sav.;3;1;3;0
2009;2009M10;Vilkaviskio r. sav.;4;0;5;1
2009;2009M10;Panevezio apskritis;26;1;35;1
2009;2009M10;Birzu r. sav.;2;0;6;0
2009;2009M10;Kupiskio r. sav.;1;0;1;0
2009;2009M10;Panevezio m. sav.;13;1;15;0
2009;2009M10;Panevezio r. sav.;6;0;6;1
2009;2009M10;Pasvalio r. sav.;1;0;4;0
2009;2009M10;Rokiskio r. sav.;3;0;3;0
2009;2009M10;siauliu apskritis;27;2;30;1
2009;2009M10;Akmenes r. sav.;1;0;1;0
2009;2009M10;Joniskio r. sav.;1;0;1;0
2009;2009M10;Kelmes r. sav.;3;0;3;0
2009;2009M10;Pakruojo r. sav.;3;1;4;0
2009;2009M10;Radviliskio r. sav.;4;0;5;0
2009;2009M10;Siauliu m. sav.;14;1;15;1
2009;2009M10;siauliu r. sav.;1;0;1;0
2009;2009M10;Taurages apskritis;10;0;10;4
2009;2009M10;Jurbarko r. sav.;1;0;1;0
2009;2009M10;Pagegiu sav.;3;0;3;0
2009;2009M10;silales r. sav.;2;0;2;2
2009;2009M10;Taurages r. sav.;4;0;4;2
2009;2009M10;Telsiu apskritis;17;3;22;2
2009;2009M10;Mazeikiu r. sav.;8;1;13;1
2009;2009M10;Plunges r. sav.;6;2;6;1
2009;2009M10;Rietavo sav.;0;0;0;0
2009;2009M10;Telsiu r. sav.;3;0;3;0
2009;2009M10;Utenos apskritis;13;2;16;2
2009;2009M10;Anyksciu r. sav.;2;0;3;0
2009;2009M10;Ignalinos r. sav.;0;0;0;0
2009;2009M10;Moletu r. sav.;2;0;4;1
2009;2009M10;Utenos r. sav.;6;2;6;1
2009;2009M10;Visagino sav.;1;0;1;0
2009;2009M10;Zarasu r. sav.;2;0;2;0
2009;2009M10;Vilniaus apskritis;77;8;92;6
2009;2009M10;Elektrenu sav.;2;0;2;0
2009;2009M10;salcininku r. sav.;6;0;6;0
2009;2009M10;sirvintu r. sav.;3;2;3;0
2009;2009M10;svencioniu r. sav.;0;0;0;0
2009;2009M10;Traku r. sav.;7;2;9;0
2009;2009M10;Ukmerges r. sav.;3;0;3;0
2009;2009M10;Vilniaus m. sav.;50;3;57;5
2009;2009M10;Vilniaus r. sav.;6;1;12;1
2009;2009M11;Lietuvos Respublika;342;27;381;34
2009;2009M11;Alytaus apskritis;9;3;12;3
2009;2009M11;Alytaus m. sav.;3;1;3;0
2009;2009M11;Alytaus r. sav.;2;0;1;1
2009;2009M11;Druskininku sav.;0;0;0;0
2009;2009M11;Lazdiju r. sav.;2;2;5;2
2009;2009M11;Varenos r. sav.;2;0;3;0
2009;2009M11;Kauno apskritis;97;1;103;5
2009;2009M11;Birstono sav.;0;0;0;0
2009;2009M11;Jonavos r. sav.;2;0;1;1
2009;2009M11;Kaisiadoriu r. sav.;3;0;3;0
2009;2009M11;Kauno m. sav.;75;0;82;2
2009;2009M11;Kauno r. sav.;8;1;9;1
2009;2009M11;Kedainiu r. sav.;6;0;5;1
2009;2009M11;Prienu r. sav.;2;0;2;0
2009;2009M11;Raseiniu r. sav.;1;0;1;0
2009;2009M11;Klaipedos apskritis;37;3;45;1
2009;2009M11;Klaipedos m. sav.;25;3;33;0
2009;2009M11;Klaipedos r. sav.;6;0;5;1
2009;2009M11;Kretingos r. sav.;1;0;1;0
2009;2009M11;Neringos sav.;0;0;0;0
2009;2009M11;Palangos m. sav.;1;0;1;0
2009;2009M11;Skuodo r. sav.;0;0;0;0
2009;2009M11;silutes r. sav.;4;0;5;0
2009;2009M11;Marijampoles apskritis;27;5;34;2
2009;2009M11;Kalvarijos sav.;1;0;1;0
2009;2009M11;Kazlu Rudos sav.;2;0;4;0
2009;2009M11;Marijampoles sav.;11;3;13;0
2009;2009M11;Marijampoles r. sav.;0;0;0;0
2009;2009M11;sakiu r. sav.;7;1;8;0
2009;2009M11;Vilkaviskio r. sav.;6;1;8;2
2009;2009M11;Panevezio apskritis;28;4;30;9
2009;2009M11;Birzu r. sav.;5;0;4;1
2009;2009M11;Kupiskio r. sav.;3;1;3;2
2009;2009M11;Panevezio m. sav.;7;0;6;1
2009;2009M11;Panevezio r. sav.;6;2;11;2
2009;2009M11;Pasvalio r. sav.;1;0;1;2
2009;2009M11;Rokiskio r. sav.;6;1;5;1
2009;2009M11;siauliu apskritis;32;2;40;1
2009;2009M11;Akmenes r. sav.;1;0;1;0
2009;2009M11;Joniskio r. sav.;0;0;0;0
2009;2009M11;Kelmes r. sav.;4;1;6;0
2009;2009M11;Pakruojo r. sav.;1;0;1;0
2009;2009M11;Radviliskio r. sav.;3;0;3;0
2009;2009M11;Siauliu m. sav.;21;1;27;1
2009;2009M11;siauliu r. sav.;2;0;2;0
2009;2009M11;Taurages apskritis;11;1;11;0
2009;2009M11;Jurbarko r. sav.;3;0;3;0
2009;2009M11;Pagegiu sav.;2;1;2;0
2009;2009M11;silales r. sav.;1;0;1;0
2009;2009M11;Taurages r. sav.;5;0;5;0
2009;2009M11;Telsiu apskritis;11;2;13;1
2009;2009M11;Mazeikiu r. sav.;1;0;1;0
2009;2009M11;Plunges r. sav.;5;1;6;0
2009;2009M11;Rietavo sav.;1;0;1;0
2009;2009M11;Telsiu r. sav.;4;1;5;1
2009;2009M11;Utenos apskritis;11;1;10;4
2009;2009M11;Anyksciu r. sav.;4;0;3;1
2009;2009M11;Ignalinos r. sav.;1;0;0;1
2009;2009M11;Moletu r. sav.;0;0;0;0
2009;2009M11;Utenos r. sav.;3;0;2;2
2009;2009M11;Visagino sav.;2;1;4;0
2009;2009M11;Zarasu r. sav.;1;0;1;0
2009;2009M11;Vilniaus apskritis;79;5;83;8
2009;2009M11;Elektrenu sav.;2;0;1;1
2009;2009M11;salcininku r. sav.;3;0;3;1
2009;2009M11;sirvintu r. sav.;1;1;1;0
2009;2009M11;svencioniu r. sav.;1;0;1;0
2009;2009M11;Traku r. sav.;2;0;2;0
2009;2009M11;Ukmerges r. sav.;3;1;4;0
2009;2009M11;Vilniaus m. sav.;59;2;63;3
2009;2009M11;Vilniaus r. sav.;8;1;8;3
2009;2009M12;Lietuvos Respublika;333;17;393;32
2009;2009M12;Alytaus apskritis;13;1;11;4
2009;2009M12;Alytaus m. sav.;3;0;3;0
2009;2009M12;Alytaus r. sav.;1;0;1;0
2009;2009M12;Druskininku sav.;1;0;0;2
2009;2009M12;Lazdiju r. sav.;6;1;4;2
2009;2009M12;Varenos r. sav.;2;0;3;0
2009;2009M12;Kauno apskritis;97;3;110;11
2009;2009M12;Birstono sav.;0;0;0;0
2009;2009M12;Jonavos r. sav.;6;0;9;1
2009;2009M12;Kaisiadoriu r. sav.;8;1;12;0
2009;2009M12;Kauno m. sav.;56;0;59;2
2009;2009M12;Kauno r. sav.;10;1;9;4
2009;2009M12;Kedainiu r. sav.;7;1;6;2
2009;2009M12;Prienu r. sav.;7;0;8;1
2009;2009M12;Raseiniu r. sav.;3;0;7;1
2009;2009M12;Klaipedos apskritis;39;4;42;3
2009;2009M12;Klaipedos m. sav.;19;2;20;0
2009;2009M12;Klaipedos r. sav.;8;0;8;2
2009;2009M12;Kretingos r. sav.;5;2;7;0
2009;2009M12;Neringos sav.;0;0;0;0
2009;2009M12;Palangos m. sav.;0;0;0;0
2009;2009M12;Skuodo r. sav.;0;0;0;0
2009;2009M12;silutes r. sav.;7;0;7;1
2009;2009M12;Marijampoles apskritis;22;0;28;0
2009;2009M12;Kalvarijos sav.;1;0;1;0
2009;2009M12;Kazlu Rudos sav.;1;0;1;0
2009;2009M12;Marijampoles sav.;12;0;17;0
2009;2009M12;Marijampoles r. sav.;0;0;0;0
2009;2009M12;sakiu r. sav.;7;0;8;0
2009;2009M12;Vilkaviskio r. sav.;1;0;1;0
2009;2009M12;Panevezio apskritis;20;1;22;1
2009;2009M12;Birzu r. sav.;2;0;2;0
2009;2009M12;Kupiskio r. sav.;0;0;0;0
2009;2009M12;Panevezio m. sav.;10;0;10;1
2009;2009M12;Panevezio r. sav.;3;0;5;0
2009;2009M12;Pasvalio r. sav.;3;0;3;0
2009;2009M12;Rokiskio r. sav.;2;1;2;0
2009;2009M12;siauliu apskritis;38;1;49;5
2009;2009M12;Akmenes r. sav.;1;0;1;0
2009;2009M12;Joniskio r. sav.;2;0;2;0
2009;2009M12;Kelmes r. sav.;6;0;10;0
2009;2009M12;Pakruojo r. sav.;3;1;4;0
2009;2009M12;Radviliskio r. sav.;6;0;7;1
2009;2009M12;Siauliu m. sav.;13;0;14;0
2009;2009M12;siauliu r. sav.;7;0;11;4
2009;2009M12;Taurages apskritis;13;1;12;1
2009;2009M12;Jurbarko r. sav.;6;0;6;0
2009;2009M12;Pagegiu sav.;3;1;2;1
2009;2009M12;silales r. sav.;0;0;0;0
2009;2009M12;Taurages r. sav.;4;0;4;0
2009;2009M12;Telsiu apskritis;13;2;15;1
2009;2009M12;Mazeikiu r. sav.;8;1;10;0
2009;2009M12;Plunges r. sav.;4;0;4;1
2009;2009M12;Rietavo sav.;0;0;0;0
2009;2009M12;Telsiu r. sav.;1;1;1;0
2009;2009M12;Utenos apskritis;12;0;15;1
2009;2009M12;Anyksciu r. sav.;3;0;3;0
2009;2009M12;Ignalinos r. sav.;0;0;0;0
2009;2009M12;Moletu r. sav.;0;0;0;0
2009;2009M12;Utenos r. sav.;6;0;10;0
2009;2009M12;Visagino sav.;1;0;1;0
2009;2009M12;Zarasu r. sav.;2;0;1;1
2009;2009M12;Vilniaus apskritis;66;4;89;5
2009;2009M12;Elektrenu sav.;2;0;2;0
2009;2009M12;salcininku r. sav.;3;1;6;0
2009;2009M12;sirvintu r. sav.;3;0;7;1
2009;2009M12;svencioniu r. sav.;0;0;0;0
2009;2009M12;Traku r. sav.;2;1;9;1
2009;2009M12;Ukmerges r. sav.;1;0;0;1
2009;2009M12;Vilniaus m. sav.;52;2;53;2
2009;2009M12;Vilniaus r. sav.;3;0;12;0
2010;2010M01;Lietuvos Respublika;220;15;255;24
2010;2010M01;Alytaus apskritis;8;1;9;0
2010;2010M01;Alytaus m. sav.;4;1;4;0
2010;2010M01;Alytaus r. sav.;2;0;3;0
2010;2010M01;Druskininku sav.;0;0;0;0
2010;2010M01;Lazdiju r. sav.;1;0;1;0
2010;2010M01;Varenos r. sav.;1;0;1;0
2010;2010M01;Kauno apskritis;67;1;84;0
2010;2010M01;Birstono sav.;0;0;0;0
2010;2010M01;Jonavos r. sav.;5;0;7;0
2010;2010M01;Kaisiadoriu r. sav.;2;0;4;0
2010;2010M01;Kauno m. sav.;54;1;66;0
2010;2010M01;Kauno r. sav.;3;0;3;0
2010;2010M01;Kedainiu r. sav.;1;0;2;0
2010;2010M01;Prienu r. sav.;1;0;1;0
2010;2010M01;Raseiniu r. sav.;1;0;1;0
2010;2010M01;Klaipedos apskritis;26;0;27;4
2010;2010M01;Klaipedos m. sav.;15;0;16;1
2010;2010M01;Klaipedos r. sav.;6;0;7;0
2010;2010M01;Kretingos r. sav.;1;0;0;2
2010;2010M01;Neringos sav.;0;0;0;0
2010;2010M01;Palangos m. sav.;1;0;0;1
2010;2010M01;Skuodo r. sav.;1;0;2;0
2010;2010M01;silutes r. sav.;2;0;2;0
2010;2010M01;Marijampoles apskritis;16;4;18;7
2010;2010M01;Kalvarijos sav.;0;0;0;0
2010;2010M01;Kazlu Rudos sav.;2;0;2;0
2010;2010M01;Marijampoles sav.;11;3;12;6
2010;2010M01;Marijampoles r. sav.;0;0;0;0
2010;2010M01;sakiu r. sav.;1;1;3;0
2010;2010M01;Vilkaviskio r. sav.;2;0;1;1
2010;2010M01;Panevezio apskritis;21;2;25;3
2010;2010M01;Birzu r. sav.;0;0;0;0
2010;2010M01;Kupiskio r. sav.;0;0;0;0
2010;2010M01;Panevezio m. sav.;17;2;20;0
2010;2010M01;Panevezio r. sav.;1;0;1;0
2010;2010M01;Pasvalio r. sav.;2;0;3;3
2010;2010M01;Rokiskio r. sav.;1;0;1;0
2010;2010M01;siauliu apskritis;17;2;18;3
2010;2010M01;Akmenes r. sav.;1;0;0;1
2010;2010M01;Joniskio r. sav.;4;2;2;2
2010;2010M01;Kelmes r. sav.;2;0;2;0
2010;2010M01;Pakruojo r. sav.;0;0;0;0
2010;2010M01;Radviliskio r. sav.;1;0;2;0
2010;2010M01;Siauliu m. sav.;8;0;11;0
2010;2010M01;siauliu r. sav.;1;0;1;0
2010;2010M01;Taurages apskritis;8;1;8;2
2010;2010M01;Jurbarko r. sav.;2;0;3;0
2010;2010M01;Pagegiu sav.;0;0;0;0
2010;2010M01;silales r. sav.;2;0;3;0
2010;2010M01;Taurages r. sav.;4;1;2;2
2010;2010M01;Telsiu apskritis;8;1;9;1
2010;2010M01;Mazeikiu r. sav.;3;1;5;0
2010;2010M01;Plunges r. sav.;3;0;3;0
2010;2010M01;Rietavo sav.;0;0;0;0
2010;2010M01;Telsiu r. sav.;2;0;1;1
2010;2010M01;Utenos apskritis;3;0;3;1
2010;2010M01;Anyksciu r. sav.;1;0;0;1
2010;2010M01;Ignalinos r. sav.;0;0;0;0
2010;2010M01;Moletu r. sav.;0;0;0;0
2010;2010M01;Utenos r. sav.;1;0;1;0
2010;2010M01;Visagino sav.;0;0;0;0
2010;2010M01;Zarasu r. sav.;1;0;2;0
2010;2010M01;Vilniaus apskritis;46;3;54;3
2010;2010M01;Elektrenu sav.;0;0;0;0
2010;2010M01;salcininku r. sav.;0;0;0;0
2010;2010M01;sirvintu r. sav.;0;0;0;0
2010;2010M01;svencioniu r. sav.;1;0;0;1
2010;2010M01;Traku r. sav.;4;1;8;0
2010;2010M01;Ukmerges r. sav.;2;0;1;1
2010;2010M01;Vilniaus m. sav.;35;2;39;1
2010;2010M01;Vilniaus r. sav.;3;0;5;0
2010;2010M02;Lietuvos Respublika;171;10;196;11
2010;2010M02;Alytaus apskritis;6;1;7;0
2010;2010M02;Alytaus m. sav.;3;0;3;0
2010;2010M02;Alytaus r. sav.;2;0;3;0
2010;2010M02;Druskininku sav.;1;1;1;0
2010;2010M02;Lazdiju r. sav.;0;0;0;0
2010;2010M02;Varenos r. sav.;0;0;0;0
2010;2010M02;Kauno apskritis;59;1;63;4
2010;2010M02;Birstono sav.;0;0;0;0
2010;2010M02;Jonavos r. sav.;0;0;0;0
2010;2010M02;Kaisiadoriu r. sav.;3;1;3;0
2010;2010M02;Kauno m. sav.;40;0;45;1
2010;2010M02;Kauno r. sav.;5;0;3;2
2010;2010M02;Kedainiu r. sav.;4;0;3;1
2010;2010M02;Prienu r. sav.;5;0;7;0
2010;2010M02;Raseiniu r. sav.;2;0;2;0
2010;2010M02;Klaipedos apskritis;20;1;26;0
2010;2010M02;Klaipedos m. sav.;14;1;18;0
2010;2010M02;Klaipedos r. sav.;1;0;1;0
2010;2010M02;Kretingos r. sav.;2;0;4;0
2010;2010M02;Neringos sav.;1;0;1;0
2010;2010M02;Palangos m. sav.;0;0;0;0
2010;2010M02;Skuodo r. sav.;0;0;0;0
2010;2010M02;silutes r. sav.;2;0;2;0
2010;2010M02;Marijampoles apskritis;7;2;10;1
2010;2010M02;Kalvarijos sav.;0;0;0;0
2010;2010M02;Kazlu Rudos sav.;1;0;1;1
2010;2010M02;Marijampoles sav.;3;1;6;0
2010;2010M02;Marijampoles r. sav.;0;0;0;0
2010;2010M02;sakiu r. sav.;3;1;3;0
2010;2010M02;Vilkaviskio r. sav.;0;0;0;0
2010;2010M02;Panevezio apskritis;21;2;26;1
2010;2010M02;Birzu r. sav.;2;0;2;0
2010;2010M02;Kupiskio r. sav.;3;0;3;0
2010;2010M02;Panevezio m. sav.;8;0;11;0
2010;2010M02;Panevezio r. sav.;4;0;6;0
2010;2010M02;Pasvalio r. sav.;1;0;0;1
2010;2010M02;Rokiskio r. sav.;3;2;4;0
2010;2010M02;siauliu apskritis;14;0;18;1
2010;2010M02;Akmenes r. sav.;0;0;0;0
2010;2010M02;Joniskio r. sav.;0;0;0;0
2010;2010M02;Kelmes r. sav.;1;0;2;0
2010;2010M02;Pakruojo r. sav.;0;0;0;0
2010;2010M02;Radviliskio r. sav.;2;0;3;0
2010;2010M02;Siauliu m. sav.;10;0;12;1
2010;2010M02;siauliu r. sav.;1;0;1;0
2010;2010M02;Taurages apskritis;2;0;2;0
2010;2010M02;Jurbarko r. sav.;0;0;0;0
2010;2010M02;Pagegiu sav.;0;0;0;0
2010;2010M02;silales r. sav.;2;0;2;0
2010;2010M02;Taurages r. sav.;0;0;0;0
2010;2010M02;Telsiu apskritis;6;1;9;0
2010;2010M02;Mazeikiu r. sav.;3;1;4;0
2010;2010M02;Plunges r. sav.;1;0;1;0
2010;2010M02;Rietavo sav.;0;0;0;0
2010;2010M02;Telsiu r. sav.;2;0;4;0
2010;2010M02;Utenos apskritis;3;0;4;0
2010;2010M02;Anyksciu r. sav.;0;0;0;0
2010;2010M02;Ignalinos r. sav.;0;0;0;0
2010;2010M02;Moletu r. sav.;2;0;3;0
2010;2010M02;Utenos r. sav.;0;0;0;0
2010;2010M02;Visagino sav.;0;0;0;0
2010;2010M02;Zarasu r. sav.;1;0;1;0
2010;2010M02;Vilniaus apskritis;33;2;31;4
2010;2010M02;Elektrenu sav.;1;0;1;0
2010;2010M02;salcininku r. sav.;3;0;2;1
2010;2010M02;sirvintu r. sav.;1;1;2;0
2010;2010M02;svencioniu r. sav.;0;0;0;0
2010;2010M02;Traku r. sav.;1;1;1;0
2010;2010M02;Ukmerges r. sav.;0;0;0;0
2010;2010M02;Vilniaus m. sav.;27;0;25;3
2010;2010M02;Vilniaus r. sav.;0;0;0;0
2010;2010M03;Lietuvos Respublika;223;19;277;19
2010;2010M03;Alytaus apskritis;7;1;9;1
2010;2010M03;Alytaus m. sav.;1;0;1;0
2010;2010M03;Alytaus r. sav.;4;0;5;1
2010;2010M03;Druskininku sav.;0;0;0;0
2010;2010M03;Lazdiju r. sav.;1;1;2;0
2010;2010M03;Varenos r. sav.;1;0;1;0
2010;2010M03;Kauno apskritis;63;2;81;1
2010;2010M03;Birstono sav.;0;0;0;0
2010;2010M03;Jonavos r. sav.;1;0;1;0
2010;2010M03;Kaisiadoriu r. sav.;2;0;3;0
2010;2010M03;Kauno m. sav.;49;1;62;1
2010;2010M03;Kauno r. sav.;6;1;10;0
2010;2010M03;Kedainiu r. sav.;2;0;2;0
2010;2010M03;Prienu r. sav.;1;0;1;0
2010;2010M03;Raseiniu r. sav.;2;0;2;0
2010;2010M03;Klaipedos apskritis;27;3;31;2
2010;2010M03;Klaipedos m. sav.;15;2;15;1
2010;2010M03;Klaipedos r. sav.;3;0;3;0
2010;2010M03;Kretingos r. sav.;6;0;7;0
2010;2010M03;Neringos sav.;0;0;0;0
2010;2010M03;Palangos m. sav.;0;0;0;0
2010;2010M03;Skuodo r. sav.;1;0;3;0
2010;2010M03;silutes r. sav.;2;1;3;1
2010;2010M03;Marijampoles apskritis;17;1;23;1
2010;2010M03;Kalvarijos sav.;0;0;0;0
2010;2010M03;Kazlu Rudos sav.;2;0;3;0
